,B0,
are,VBP,B0
,B0,
not,RB,B0
,B0,
used,VBN,B0
,B1,
to,TO,B0
,B0,
being,VBG,B0
,B0,
robustly,RB,B0
,B0,
cross,VB,B0
,B0,
examined,VBN,B1
,B1,
in,IN,B0
,B0,
a,DT,B0
,B0,
court,NN,B0
,B0,
of,IN,B0
,B0,
law,NN,B2
,B2,
.,.,B0
,B0,
A,DT,B0
,B0,
spokesman,NN,B0
,B0,
for,IN,B0
,B0,
Dubai,NP,B0
,B0,
Group,NP,B1
,B0,
declined,VBD,B0
,B0,
to,TO,B0
,B0,
discuss,VB,B0
,B1,
details,NNS,B1
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
negotiations,NNS,B0
,B1,
with,IN,B0
,B0,
creditors,NNS,B2
,B2,
",",",",B0
,B0,
citing,VBG,B0
,B0,
confidentiality,NN,B0
,B0,
agreements,NNS,B2
,B1,
signed,VBN,B0
,B0,
by,IN,B0
,B0,
all,DT,B0
,B0,
parties,NNS,B2
,B2,
.,.,B0
,B0,
At,IN,B0
,B0,
the,DT,B0
,B0,
end,NN,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
three,CD,B0
,B0,
months,NNS,B2
,B1,
",",",",B0
,B0,
only,RB,B0
,B0,
about,IN,B0
,B0,
half,NN,B1
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
participants,NNS,B1
,B2,
went,VBD,B0
,B2,
ahead,RB,B0
,B2,
with,IN,B0
,B2,
any,DT,B0
,B2,
kind,NN,B1
,B2,
of,IN,B0
,B0,
fibroid,JJ,B0
,B0,
surgery,NN,B2
,B2,
.,.,B0
,B0,
So,RB,B0
,B0,
there,EX,B0
,B0,
could,MD,B0
,B0,
be,VB,B0
,B0,
an,DT,B0
,B0,
oops,NNS,B2
,B2,
",",",",B0
,B0,
sorry,JJ,B0
,B0,
about,IN,B0
,B0,
that,DT,B0
,B0,
sheepishness,NN,B1
,B0,
among,IN,B0
,B0,
Oscar,NP,B0
,B0,
types,NNS,B0
,B0,
working,VBG,B0
,B0,
in,IN,B0
,B0,
both,DT,B0
,B0,
Nolan,NP,B0
,B0,
s,POS,B1
,B0,
and,CC,B0
,B0,
the,DT,B0
,B0,
film,NN,B0
,B0,
s,POS,B0
,B0,
favor,NN,B2
,B2,
.,.,B0
,B0,
Obviously,RB,B1
,B2,
",",",",B0
,B2,
if,IN,B0
,B2,
we,PP,B0
,B2,
get,VBP,B0
,B2,
one,NN,B1
,B2,
",",",",B0
,B2,
it,PP,B0
,B2,
s,VBZ,B0
,B2,
going,VBG,B0
,B2,
to,TO,B0
,B2,
be,VB,B0
,B2,
either,RB,B0
,B2,
a,DT,B0
,B2,
Chevrolet,NP,B1
,B2,
or,CC,B0
,B2,
a,DT,B0
,B2,
Honda,NP,B2
,B2,
",",",",B0
,B0,
but,CC,B0
,B0,
we,PP,B0
,B0,
don't,VBP,B0
,B0,
have,VB,B0
,B0,
anything,NN,B0
,B0,
yet,RB,B0
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
findings,NNS,B1
,B0,
also,RB,B0
,B0,
don't,VBP,B0
,B0,
make,VB,B0
,B0,
it,PP,B0
,B0,
clear,VB,B0
,B0,
what,WP,B0
,B0,
happened,VBD,B0
,B0,
to,TO,B1
,B0,
the,DT,B0
,B0,
peripheral,JJ,B0
,B0,
vision,NN,B0
,B1,
of,IN,B0
,B0,
the,DT,B0
,B0,
patients,NNS,B0
,B2,
",",",",B2
,B0,
which,WDT,B0
,B0,
can,MD,B0
,B0,
be,VB,B0
,B0,
disrupted,VBN,B0
,B1,
by,IN,B0
,B0,
glaucoma,NN,B0
,B2,
",",",",B1
,B0,
he,PP,B0
,B0,
said,VBD,B0
,B2,
.,.,B0
,B0,
Undeterred,JJ,B1
,B2,
",",",",B0
,B0,
the,DT,B0
,B0,
trio,NN,B0
,B0,
already,RB,B0
,B0,
has,VBZ,B0
,B0,
another,DT,B0
,B0,
petition,NN,B0
,B0,
underway,JJ,B2
,B2,
",",",",B0
,B0,
calling,VBG,B0
,B0,
on,IN,B0
,B0,
the,DT,B0
,B0,
Obama,NP,B1
,B1,
and,CC,B0
,B0,
Romney,NP,B0
,B0,
campaigns,NNS,B1
,B1,
to,TO,B0
,B0,
come,VB,B0
,B0,
out,RP,B0
,B0,
in,IN,B0
,B0,
support,NN,B1
,B0,
of,IN,B0
,B0,
a,DT,B0
,B0,
woman,NN,B0
,B0,
moderator,NN,B2
,B2,
.,.,B0
,B0,
As,IN,B0
,B0,
the,DT,B0
,B0,
trial,NN,B0
,B0,
process,NN,B0
,B0,
unfolds,VBZ,B2
,B0,
you,PP,B0
,B0,
will,MD,B0
,B0,
have,VB,B0
,B0,
the,DT,B0
,B0,
opportunity,NN,B1
,B0,
to,TO,B0
,B0,
satisfy,VB,B0
,B0,
yourselves,NNS,B1
,B1,
as,RB,B0
,B0,
to,TO,B0
,B0,
the,DT,B0
,B0,
strength,NN,B0
,B1,
of,IN,B0
,B0,
the,DT,B0
,B0,
evidence,NN,B0
,B0,
we,PP,B0
,B0,
have,VBP,B0
,B0,
gathered,VBN,B2
,B2,
.,.,B0
,B0,
That,DT,B0
,B0,
owner,NN,B0
,B0,
is,VBZ,B0
,B0,
soon,RB,B0
,B0,
to,TO,B0
,B0,
be,VB,B0
,B0,
Ellison,NP,B2
,B2,
",",",",B0
,B0,
an,DT,B0
,B0,
adventurous,JJ,B0
,B0,
billionaire,NN,B1
,B1,
who,WP,B0
,B0,
needs,VBZ,B0
,B0,
the,DT,B0
,B0,
island,NN,B1
,B0,
a,DT,B0
,B0,
whole,JJ,B0
,B0,
lot,NN,B0
,B0,
less,JJR,B2
,B0,
than,IN,B0
,B0,
the,DT,B0
,B0,
people,NNS,B0
,B0,
of,IN,B0
,B0,
Lanai,NP,B0
,B1,
need,VBP,B0
,B0,
him,PP,B2
,B2,
.,.,B0
,B0,
Those,DT,B0
,B0,
lines,NNS,B0
,B0,
of,IN,B0
,B0,
communication,NN,B1
,B1,
affect,VBP,B0
,B0,
us,PP,B0
,B0,
as,IN,B0
,B0,
well,RB,B1
,B1,
",",",",B0
,B0,
he,PP,B0
,B0,
told,VBD,B0
,B0,
reporters,NNS,B1
,B2,
",",",",B0
,B2,
but,CC,B0
,B2,
added,VBD,B0
,B2,
it,PP,B0
,B2,
was,VBD,B0
,B2,
an,DT,B0
,B2,
issue,NN,B1
,B2,
for,IN,B0
,B2,
Islamabad,NP,B1
,B2,
and,CC,B0
,B2,
Washington,NP,B0
,B2,
to,TO,B0
,B2,
resolve,VB,B2
,B2,
.,.,B0
,B0,
For,IN,B0
,B0,
so,RB,B0
,B0,
long,RB,B1
,B1,
",",",",B0
,B0,
the,DT,B0
,B0,
idea,NN,B0
,B0,
that,IN,B0
,B0,
two,CD,B0
,B0,
people,NNS,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
same,JJ,B0
,B0,
sex,NN,B1
,B1,
would,MD,B0
,B0,
be,VB,B0
,B0,
allowed,VBN,B0
,B2,
to,TO,B0
,B0,
enter,VB,B0
,B0,
into,IN,B0
,B0,
a,DT,B0
,B0,
legal,JJ,B0
,B0,
union,NN,B0
,B1,
was,VBD,B0
,B0,
considered,VBN,B0
,B0,
unthinkable,JJ,B2
,B2,
.,.,B0
,B0,
At,IN,B0
,B0,
the,DT,B0
,B0,
time,NN,B0
,B0,
of,IN,B0
,B0,
publication,NN,B1
,B2,
",",",",B0
,B0,
the,DT,B0
,B0,
name,NN,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
deputy,NN,B0
,B0,
killed,VBN,B1
,B0,
in,IN,B0
,B0,
the,DT,B0
,B0,
shootout,NN,B1
,B1,
at,IN,B0
,B0,
the,DT,B0
,B0,
cabin,NN,B0
,B0,
in,IN,B0
,B0,
Big,NP,B0
,B0,
Bear,NP,B1
,B2,
had,VBD,B0
,B2,
not,RB,B0
,B2,
been,VBN,B0
,B2,
released,VBN,B2
,B2,
.,.,B0
,B0,
What,WP,B0
,B0,
the,DT,B0
,B0,
informed,JJ,B0
,B0,
people,NNS,B1
,B0,
are,VBP,B0
,B0,
trying,VBG,B0
,B0,
to,TO,B0
,B0,
do,VB,B1
,B2,
is,VBZ,B0
,B2,
pull,VB,B0
,B2,
the,DT,B0
,B2,
wool,NN,B1
,B2,
over,IN,B0
,B0,
people,NNS,B0
,B0,
and,CC,B0
,B0,
law,NN,B0
,B0,
makers,NNS,B0
,B0,
eyes,NNS,B1
,B0,
to,TO,B0
,B0,
get,VB,B0
,B0,
a,DT,B0
,B0,
hold,NN,B0
,B0,
of,IN,B0
,B0,
that,DT,B0
,B0,
information,NN,B2
,B2,
.,.,B0
,B0,
Mast,NN,B0
,B0,
says,VBZ,B2
,B0,
they,PP,B0
,B0,
are,VBP,B0
,B0,
steadfast,JJ,B1
,B1,
in,IN,B0
,B0,
the,DT,B0
,B0,
belief,NN,B1
,B1,
that,IN,B0
,B0,
the,DT,B0
,B0,
attacks,NNS,B0
,B0,
did,VBD,B0
,B0,
not,RB,B0
,B0,
rise,VB,B1
,B1,
to,TO,B0
,B0,
the,DT,B0
,B0,
level,NN,B0
,B0,
of,IN,B0
,B0,
a,DT,B0
,B0,
hate,NN,B0
,B0,
crime,NN,B2
,B2,
.,.,B0
,B0,
A,DT,B0
,B0,
teen,NN,B0
,B0,
confessed,VBD,B2
,B0,
to,TO,B0
,B0,
killing,VBG,B0
,B0,
his,PP$,B0
,B0,
great,JJ,B0
,B0,
grandmother,NN,B2
,B1,
with,IN,B0
,B0,
a,DT,B0
,B0,
samurai,NN,B0
,B0,
sword,NN,B1
,B1,
after,IN,B0
,B0,
becoming,VBG,B0
,B0,
furious,JJ,B1
,B0,
about,IN,B0
,B0,
being,VBG,B0
,B0,
not,RB,B0
,B0,
allowed,VBN,B0
,B0,
to,TO,B0
,B0,
use,VB,B0
,B0,
the,DT,B0
,B0,
computer,NN,B2
,B2,
.,.,B0
,B0,
Curiosity,NN,B1
,B0,
will,MD,B0
,B0,
investigate,VB,B0
,B0,
Martian,JJ,B0
,B0,
geology,NN,B2
,B2,
",",",",B0
,B0,
weather,NN,B0
,B0,
and,CC,B0
,B0,
radiation,NN,B0
,B0,
levels,NNS,B1
,B1,
during,IN,B0
,B0,
the,DT,B0
,B0,
mission,NN,B2
,B2,
",",",",B0
,B0,
which,WDT,B0
,B0,
is,VBZ,B0
,B0,
expected,VBN,B0
,B0,
to,TO,B0
,B0,
last,VB,B1
,B0,
about,RB,B0
,B0,
two,CD,B0
,B0,
Earth,NN,B0
,B0,
years,NNS,B2
,B2,
.,.,B0
,B0,
Aquino,NP,B0
,B0,
blames,VBZ,B0
,B0,
his,PP$,B0
,B0,
predecessor,NN,B1
,B1,
for,IN,B0
,B0,
corruption,NN,B1
,B1,
and,CC,B0
,B0,
says,VBZ,B0
,B0,
he,PP,B0
,B0,
wants,VBZ,B0
,B0,
to,TO,B0
,B0,
clean,VB,B0
,B0,
up,RP,B0
,B0,
the,DT,B0
,B0,
government,NN,B2
,B2,
",",",",B0
,B2,
starting,VBG,B0
,B2,
with,IN,B0
,B2,
the,DT,B0
,B2,
prosecution,NN,B1
,B2,
of,IN,B0
,B0,
the,DT,B0
,B0,
Arroyos,NP,B1
,B1,
and,CC,B0
,B0,
their,PP$,B0
,B0,
allies,NNS,B2
,B2,
.,.,B0
,B0,
She,PP,B0
,B0,
certainly,RB,B0
,B0,
will,MD,B0
,B0,
not,RB,B0
,B0,
be,VB,B1
,B0,
the,DT,B0
,B0,
last,JJ,B0
,B0,
woman,NN,B1
,B1,
to,TO,B0
,B0,
be,VB,B0
,B0,
executed,VBN,B0
,B1,
in,IN,B0
,B0,
the,DT,B0
,B0,
United,NP,B0
,B0,
States,NPS,B2
,B2,
",",",",B0
,B0,
but,CC,B0
,B0,
she,PP,B0
,B0,
will,NN,B0
,B0,
be,VB,B0
,B0,
undoubtedly,RB,B0
,B0,
in,IN,B0
,B0,
a,DT,B0
,B0,
small,JJ,B0
,B0,
group,NN,B2
,B2,
.,.,B0
,B0,
More,JJR,B0
,B0,
than,IN,B0
,B0,
three,CD,B0
,B0,
million,CD,B0
,B0,
cataract,NN,B0
,B0,
surgeries,NNS,B0
,B1,
are,VBP,B0
,B0,
performed,VBN,B0
,B0,
each,DT,B0
,B0,
year,NN,B0
,B1,
in,IN,B0
,B0,
the,DT,B0
,B0,
United,NP,B0
,B0,
States,NPS,B2
,B2,
",",",",B2
,B0,
and,CC,B2
,B0,
the,DT,B2
,B0,
procedure,NN,B2
,B0,
is,VBZ,B2
,B0,
one,NN,B2
,B0,
of,IN,B2
,B0,
the,DT,B2
,B0,
most,RBS,B2
,B0,
common,JJ,B2
,B0,
worldwide,RB,B2
,B2,
.,.,B0
,B0,
And,CC,B0
,B0,
in,IN,B0
,B0,
some,DT,B0
,B0,
cases,NNS,B1
,B1,
",",",",B0
,B0,
opinions,NNS,B0
,B0,
have,VBP,B0
,B0,
been,VBN,B0
,B0,
formed,VBN,B1
,B2,
",",",",B0
,B0,
alienation,NN,B0
,B0,
has,VBZ,B0
,B0,
occurred,VBN,B2
,B2,
",",",",B0
,B0,
and,CC,B0
,B0,
some,DT,B0
,B0,
families,NNS,B0
,B0,
never,RB,B0
,B0,
fully,RB,B0
,B0,
recover,VBP,B1
,B0,
from,IN,B0
,B0,
the,DT,B0
,B0,
initial,JJ,B0
,B0,
separation,NN,B2
,B2,
.,.,B0
,B0,
We,PP,B0
,B0,
also,RB,B0
,B0,
know,VBP,B1
,B0,
that,IN,B0
,B0,
having,VBG,B0
,B0,
a,DT,B0
,B0,
family,NN,B0
,B0,
member,NN,B1
,B0,
who,WP,B0
,B0,
had,VBD,B0
,B0,
a,DT,B0
,B0,
history,NN,B0
,B0,
of,IN,B0
,B0,
aneurysm,NN,B0
,B0,
rupture,NN,B2
,B1,
was,VBD,B0
,B0,
also,RB,B0
,B0,
a,DT,B0
,B0,
risk,NN,B0
,B0,
factor,NN,B1
,B0,
for,IN,B0
,B0,
aneurysm,NN,B0
,B0,
formation,NN,B1
,B2,
",",",",B0
,B0,
Woo,NP,B0
,B0,
says,VBZ,B2
,B2,
.,.,B0
,B0,
He,PP,B0
,B0,
finds,VBZ,B1
,B1,
and,CC,B0
,B0,
recaps,VBZ,B0
,B0,
reports,NNS,B0
,B0,
of,IN,B0
,B0,
newsy,JJ,B0
,B0,
scientific,JJ,B0
,B0,
discoveries,NNS,B2
,B1,
that,WDT,B0
,B0,
could,MD,B0
,B0,
have,VB,B0
,B0,
an,DT,B0
,B0,
impact,NN,B1
,B0,
on,IN,B0
,B0,
everyday,JJ,B0
,B0,
life,NN,B1
,B1,
or,CC,B0
,B0,
provide,VB,B0
,B0,
insight,NN,B1
,B0,
into,IN,B0
,B0,
the,DT,B0
,B0,
marvels,NNS,B0
,B0,
of,IN,B0
,B0,
nature,NN,B2
,B2,
.,.,B0
,B0,
Such,PDT,B0
,B0,
an,DT,B0
,B0,
asteroid,NN,B1
,B1,
wouldn't,MD,B0
,B0,
cause,VB,B0
,B0,
mass,JJ,B1
,B0,
destruction,NN,B0
,B0,
like,IN,B1
,B0,
the,DT,B0
,B0,
kind,NN,B0
,B0,
that,WDT,B0
,B0,
likely,RB,B0
,B0,
wiped,VBD,B0
,B0,
out,RP,B0
,B0,
the,DT,B0
,B0,
dinosaurs,NNS,B0
,B2,
",",",",B2
,B2,
but,CC,B0
,B2,
it,PP,B0
,B2,
would,MD,B0
,B2,
cause,VB,B0
,B2,
significant,JJ,B1
,B2,
damage,NN,B0
,B2,
.,.,B0
,B0,
It,PP,B0
,B0,
is,VBZ,B0
,B0,
entirely,RB,B0
,B0,
understandable,JJ,B1
,B1,
that,IN,B0
,B0,
there,EX,B0
,B0,
is,VBZ,B0
,B0,
a,DT,B0
,B0,
general,JJ,B0
,B0,
feeling,NN,B1
,B1,
that,IN,B0
,B0,
his,PP$,B0
,B0,
deportation,NN,B0
,B0,
to,TO,B0
,B0,
Jordan,NP,B0
,B0,
to,TO,B0
,B0,
face,VB,B0
,B0,
trial,NN,B1
,B1,
is,VBZ,B0
,B0,
long,RB,B0
,B0,
overdue,JJ,B2
,B2,
.,.,B0
,B0,
Elizabeth,NP,B0
,B0,
Smart,NP,B1
,B1,
is,VBZ,B0
,B0,
another,DT,B0
,B0,
victim,NN,B0
,B1,
of,IN,B0
,B0,
similar,JJ,B0
,B0,
circumstances,NNS,B2
,B1,
and,CC,B0
,B0,
she,PP,B0
,B0,
is,VBZ,B0
,B0,
known,VBN,B0
,B0,
for,IN,B0
,B0,
spreading,VBG,B0
,B0,
the,DT,B0
,B0,
belief,NN,B1
,B1,
that,IN,B0
,B0,
there,EX,B0
,B0,
is,VBZ,B0
,B0,
always,RB,B0
,B0,
hope,NN,B0
,B1,
in,IN,B0
,B0,
stories,NNS,B1
,B1,
like,IN,B0
,B0,
hers,PP$,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B2,
key,NN,B0
,B2,
to,TO,B0
,B2,
all,DT,B0
,B2,
of,IN,B0
,B2,
this,DT,B1
,B2,
is,VBZ,B0
,B0,
to,TO,B0
,B0,
take,VB,B0
,B0,
a,DT,B0
,B0,
page,NN,B1
,B1,
from,IN,B0
,B0,
the,DT,B0
,B0,
Clinton,NP,B0
,B0,
playbook,NN,B1
,B1,
and,CC,B0
,B0,
resist,VB,B0
,B0,
the,DT,B0
,B0,
temptation,NN,B1
,B2,
simply,RB,B0
,B2,
to,TO,B0
,B2,
play,VB,B0
,B2,
to,TO,B0
,B2,
the,DT,B0
,B2,
base,NN,B2
,B2,
.,.,B0
,B0,
Showing,VBG,B0
,B0,
up,RP,B0
,B0,
anywhere,RB,B1
,B0,
has,VBZ,B0
,B0,
been,VBN,B0
,B0,
difficult,JJ,B0
,B1,
for,IN,B0
,B0,
the,DT,B0
,B0,
Americans,NPS,B2
,B2,
",",",",B0
,B0,
whose,WP$,B0
,B0,
traveling,VBG,B0
,B0,
woes,NNS,B1
,B1,
have,VBP,B0
,B0,
nothing,NN,B0
,B0,
to,TO,B0
,B0,
do,VB,B1
,B0,
with,IN,B0
,B0,
a,DT,B0
,B0,
call,NN,B0
,B1,
by,IN,B0
,B0,
the,DT,B0
,B0,
referee,NN,B2
,B2,
.,.,B0
,B0,
It,PP,B0
,B0,
was,VBD,B0
,B0,
softer,JJR,B1
,B2,
",",",",B0
,B0,
so,IN,B0
,B0,
that,WDT,B0
,B0,
became,VBD,B0
,B0,
his,PP$,B0
,B0,
target,NN,B1
,B1,
with,IN,B0
,B0,
a,DT,B0
,B0,
low,JJ,B0
,B0,
pitch,NN,B1
,B2,
that,WDT,B0
,B2,
hit,VBD,B0
,B2,
the,DT,B0
,B2,
ground,NN,B0
,B2,
quickly,RB,B1
,B2,
and,CC,B0
,B2,
ran,VBD,B0
,B2,
to,TO,B0
,B2,
the,DT,B0
,B2,
cup,NN,B0
,B2,
like,IN,B0
,B2,
a,DT,B0
,B2,
putt,NN,B2
,B2,
.,.,B0
,B0,
And,CC,B0
,B0,
he,PP,B0
,B0,
adds,VBZ,B0
,B0,
mechanisms,NNS,B0
,B0,
need,VBP,B0
,B0,
to,TO,B0
,B0,
be,VB,B0
,B0,
put,VBN,B0
,B0,
in,IN,B0
,B0,
place,NN,B1
,B1,
to,TO,B0
,B0,
ensure,VB,B0
,B1,
that,DT,B0
,B0,
money,NN,B0
,B0,
is,VBZ,B0
,B0,
allocated,VBN,B0
,B0,
specifically,RB,B1
,B0,
for,IN,B0
,B0,
climate,NN,B0
,B0,
change,NN,B0
,B0,
adaption,NN,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
company,NN,B0
,B0,
insists,VBZ,B2
,B0,
its,PP$,B0
,B0,
customers,NNS,B1
,B1,
in,IN,B0
,B0,
pizzerias,NNS,B0
,B0,
across,IN,B0
,B0,
Denmark,NP,B1
,B0,
knew,VBD,B0
,B0,
the,DT,B0
,B0,
topping,VBG,B0
,B0,
contained,VBN,B0
,B0,
horse,NN,B2
,B1,
",",",",B0
,B0,
even,RB,B0
,B0,
if,IN,B0
,B0,
that,DT,B0
,B0,
little,JJ,B0
,B0,
fact,NN,B1
,B1,
was,VBD,B0
,B0,
nowhere,RB,B0
,B0,
on,IN,B0
,B0,
the,DT,B0
,B0,
ingredients,NNS,B0
,B0,
list,NN,B2
,B2,
.,.,B0
,B0,
Most,JJS,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
patients,NNS,B1
,B1,
contracted,VBD,B0
,B0,
a,DT,B0
,B0,
rare,JJ,B0
,B0,
fungal,JJ,B0
,B0,
form,NN,B1
,B0,
of,IN,B0
,B0,
meningitis,NN,B2
,B1,
",",",",B0
,B0,
after,IN,B0
,B0,
getting,VBG,B0
,B0,
the,DT,B0
,B0,
shots,NNS,B1
,B1,
for,IN,B0
,B0,
back,JJ,B0
,B0,
pain,NN,B0
,B1,
over,IN,B0
,B0,
the,DT,B0
,B0,
past,JJ,B0
,B0,
few,JJ,B0
,B0,
months,NNS,B2
,B2,
.,.,B0
,B0,
And,CC,B0
,B0,
it,PP,B0
,B0,
is,VBZ,B0
,B0,
clear,JJ,B0
,B1,
that,IN,B0
,B0,
the,DT,B0
,B0,
oil,NN,B0
,B0,
revenues,NNS,B1
,B1,
from,IN,B0
,B0,
China,NP,B0
,B0,
are,VBP,B0
,B0,
being,VBG,B0
,B0,
used,VBN,B1
,B1,
to,TO,B0
,B0,
underwrite,VB,B0
,B0,
the,DT,B0
,B0,
genocide,NN,B0
,B1,
that,IN,B0
,B0,
Khartoum,NP,B1
,B1,
is,VBZ,B0
,B0,
waging,VBG,B2
,B2,
.,.,B0
,B0,
He,PP,B0
,B0,
also,RB,B0
,B0,
noted,VBD,B1
,B0,
that,IN,B0
,B0,
the,DT,B0
,B0,
agent,NN,B0
,B0,
stepped,VBD,B0
,B0,
out,RP,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
chain,NN,B0
,B0,
of,IN,B0
,B0,
command,NN,B1
,B2,
and,CC,B0
,B2,
went,VBD,B0
,B2,
to,TO,B0
,B2,
a,DT,B0
,B2,
House,NP,B0
,B2,
Republican,JJ,B0
,B2,
leader,NN,B0
,B2,
about,IN,B0
,B2,
the,DT,B0
,B2,
matter,NN,B2
,B2,
.,.,B0
,B0,
Blessing,NN,B0
,B0,
said,VBD,B1
,B0,
it,PP,B0
,B0,
would,MD,B0
,B0,
likely,RB,B0
,B0,
require,VB,B0
,B0,
the,DT,B0
,B0,
installation,NN,B1
,B0,
of,IN,B0
,B0,
tens,NNS,B0
,B0,
of,IN,B0
,B0,
thousands,NNS,B0
,B0,
of,IN,B0
,B0,
specialized,JJ,B0
,B0,
pieces,NNS,B0
,B0,
of,IN,B0
,B0,
hardware,NN,B1
,B0,
to,TO,B0
,B0,
monitor,VB,B0
,B0,
the,DT,B0
,B0,
country,NN,B0
,B0,
s,POS,B0
,B0,
Internet,NN,B0
,B0,
traffic,NN,B2
,B2,
.,.,B0
,B0,
Some,DT,B0
,B0,
girls,NNS,B0
,B1,
are,VBP,B0
,B0,
pressed,VBN,B0
,B0,
into,IN,B0
,B0,
marriage,NN,B1
,B0,
for,IN,B0
,B0,
the,DT,B0
,B0,
sake,NN,B0
,B0,
of,IN,B0
,B0,
a,DT,B0
,B0,
dowry,NN,B1
,B1,
or,CC,B0
,B0,
because,IN,B0
,B0,
their,PP$,B0
,B0,
parents,NNS,B0
,B1,
are,VBP,B0
,B0,
under,IN,B0
,B0,
too,RB,B0
,B0,
much,JJ,B0
,B0,
economic,JJ,B0
,B0,
stress,NN,B2
,B2,
.,.,B0
,B0,
For,IN,B0
,B0,
example,NN,B1
,B1,
",",",",B0
,B0,
in,IN,B0
,B0,
Bangladesh,NP,B2
,B1,
",",",",B0
,B0,
researchers,NNS,B0
,B0,
found,VBD,B1
,B0,
the,DT,B0
,B0,
most,RBS,B1
,B0,
significant,JJ,B0
,B0,
factor,NN,B0
,B1,
for,IN,B0
,B0,
women,NNS,B1
,B1,
was,VBD,B0
,B0,
the,DT,B0
,B0,
lack,NN,B0
,B1,
of,IN,B0
,B0,
authority,NN,B1
,B0,
over,IN,B0
,B0,
resources,NNS,B0
,B1,
such,JJ,B0
,B0,
as,IN,B0
,B0,
land,NN,B0
,B0,
and,CC,B0
,B0,
livestock,NN,B2
,B2,
.,.,B0
,B0,
According,VBG,B0
,B0,
to,TO,B0
,B0,
the,DT,B0
,B0,
admin,NN,B0
,B0,
of,IN,B0
,B0,
this,DT,B0
,B0,
page,NN,B2
,B2,
",",",",B2
,B0,
the,DT,B2
,B0,
man,NN,B2
,B0,
has,VBZ,B2
,B0,
fled,VBN,B2
,B0,
the,DT,B2
,B0,
state,NN,B2
,B0,
of,IN,B2
,B0,
Louisiana,NP,B2
,B2,
and,CC,B2
,B2,
is,VBZ,B2
,B2,
currently,RB,B2
,B2,
being,VBG,B2
,B2,
sought,VBN,B2
,B2,
for,IN,B2
,B2,
questioning,VBG,B2
,B2,
by,IN,B2
,B2,
the,DT,B2
,B2,
authorities,NNS,B2
,B2,
.,.,B0
,B0,
A,DT,B0
,B0,
commonly,RB,B0
,B0,
used,VBN,B0
,B1,
insecticide,NN,B1
,B0,
disorients,VBZ,B0
,B0,
bees,NNS,B2
,B2,
",",",",B0
,B0,
making,VBG,B0
,B0,
it,PP,B0
,B0,
difficult,JJ,B0
,B0,
for,IN,B0
,B0,
them,PP,B1
,B0,
to,TO,B0
,B0,
find,VB,B0
,B0,
their,PP$,B0
,B0,
way,NN,B0
,B0,
back,RB,B1
,B0,
to,TO,B0
,B0,
the,DT,B0
,B0,
hive,NN,B1
,B2,
",",",",B0
,B0,
according,VBG,B1
,B0,
to,TO,B0
,B0,
new,JJ,B0
,B0,
research,NN,B2
,B2,
.,.,B0
,B0,
Furthermore,RB,B1
,B2,
",",",",B0
,B2,
it,PP,B0
,B2,
s,VBZ,B0
,B2,
no,RB,B0
,B2,
secret,JJ,B0
,B2,
The,DT,B0
,B2,
Donald,NP,B0
,B2,
has,VBZ,B0
,B0,
a,DT,B0
,B0,
beef,NN,B1
,B1,
with,IN,B0
,B0,
the,DT,B0
,B0,
president,NN,B1
,B2,
",",",",B0
,B2,
his,PP$,B0
,B2,
ideologies,NNS,B2
,B2,
",",",",B0
,B0,
handling,VBG,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
economy,NN,B0
,B1,
and,CC,B0
,B0,
the,DT,B0
,B0,
place,NN,B0
,B0,
of,IN,B0
,B0,
birth,NN,B2
,B2,
.,.,B0
,B0,
He,PP,B0
,B0,
said,VBD,B0
,B0,
the,DT,B0
,B0,
new,JJ,B0
,B0,
team,NN,B1
,B2,
took,VBD,B0
,B0,
over,RP,B0
,B0,
at,IN,B0
,B0,
the,DT,B0
,B0,
ministry,NN,B1
,B0,
less,RBR,B0
,B0,
than,IN,B0
,B0,
a,DT,B0
,B0,
week,NN,B0
,B0,
ago,RB,B2
,B2,
",",",",B0
,B2,
so,RB,B0
,B0,
they,PP,B0
,B0,
need,VBP,B0
,B0,
time,NN,B1
,B0,
to,TO,B0
,B0,
investigate,VB,B1
,B0,
the,DT,B0
,B0,
dossier,NN,B2
,B2,
.,.,B0
,B0,
It,PP,B0
,B0,
s,VBZ,B0
,B0,
more,JJR,B0
,B0,
than,IN,B0
,B0,
just,RB,B0
,B0,
what,WP,B0
,B0,
you,PP,B0
,B0,
call,VBP,B0
,B0,
yourselves,PP,B2
,B2,
",",",",B2
,B2,
but,CC,B2
,B2,
it,PP,B2
,B2,
s,VBZ,B2
,B2,
what,WP,B2
,B2,
you,PP,B2
,B2,
say,VBP,B2
,B2,
about,IN,B2
,B2,
yourself,PP,B2
,B2,
and,CC,B2
